screen_name,degree,betweenness,eigenvector,opinions,community_id
nny_grin,1,0.0,4.2726558450008996e-20,AGAINST,9
riwired,4,0.0,4.2726558450008996e-20,AGAINST,33
rockmeamadeus6,4,0.0,4.2726558450008996e-20,AGAINST,1
inthezoneuk,1,0.0,4.2726558450008996e-20,AGAINST,3
MaajidNawaz,5,0.0,4.956280780201044e-18,NONE,3
Patrici73361599,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
DianaFire,5,2.3865363076894437e-08,2.4648699568568457e-11,NOT_AGAINST,1
fullvax4freedo1,2,1.4038448868761434e-09,1.0254374028002163e-18,AGAINST,8
TowerHamletsNow,3,4.21153466062843e-09,1.2817967535002703e-17,NOT_AGAINST,1
SamTheologetics,1,0.0,4.2726558450008996e-20,AGAINST,9
ATVG2k20,1,0.0,4.2726558450008996e-20,AGAINST,3
RavinderKITaylo,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
MarjaCampbell2,1,0.0,4.2726558450008996e-20,AGAINST,6
NiallFraser8,1,0.0,4.2726558450008996e-20,AGAINST,9
twose_brian,7,0.0,4.2726558450008996e-20,NOT_AGAINST,4
PoliticsForAlI,365,1.0627105793652406e-06,1.9880023354000904e-08,NOT_AGAINST,4
19531066B,7,0.0,4.2726558450008996e-20,NOT_AGAINST,0
gardenplants3,7,0.0,4.2726558450008996e-20,NOT_AGAINST,0
carolinesteel1,7,0.0,4.2726558450008996e-20,AGAINST,0
JKBOY92,1,0.0,4.2726558450008996e-20,NOT_AGAINST,229
CG7268,9,1.4038448868761434e-08,3.5841635002621307e-13,AGAINST,4
mfc815,9,0.0,4.2726558450008996e-20,NOT_AGAINST,0
anti_woke_,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
MikeGeolHorton,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
docrussjackson,9,1.4038448868761434e-09,7.904413313251657e-18,NOT_AGAINST,3
spectator,14,0.0,6.123799811492136e-11,NONE,3
JimCoulter15,2,0.0,4.2726558450008996e-20,NOT_AGAINST,8
ComGymBro,3,0.0,2.990859091500628e-18,NONE,8
Mikey82301527,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
joanna202020,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
CoreySherrif,2,0.0,4.2726558450008996e-20,NOT_AGAINST,13
netpol,4,0.0,1.478338922370312e-17,NONE,13
MagsAssoc,1,0.0,1.0254374028002163e-18,NONE,13
JohnNeophytou,4,0.0,4.2726558450008996e-20,AGAINST,3
kieran26272,1,0.0,1.0254374028002163e-18,NONE,3
IanMcDo68808105,1,0.0,1.0254374028002163e-18,NONE,3
RealBertRogers,3,0.0,3.5841635002621307e-13,NOT_AGAINST,8
KebabGazz,3,0.0,3.5841635002621307e-13,AGAINST,8
DavidRickelton,5,0.0,4.2726558450008996e-20,NOT_AGAINST,0
leearmstrong28,7,0.0,4.2726558450008996e-20,NOT_AGAINST,1
james_0676,3,0.0,1.0254374028002163e-18,AGAINST,4
UzuNeymar,3,0.0,1.2817967535002703e-17,AGAINST,4
bearpittelder,16,0.0,4.2726558450008996e-20,AGAINST,0
TheAminur11,1,0.0,4.2726558450008996e-20,NOT_AGAINST,232
swishfast,7,0.0,4.2726558450008996e-20,AGAINST,0
jackyant,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
chas1937,4,0.0,4.2726558450008996e-20,NOT_AGAINST,5
willybobs48,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Godfrey28482926,18,0.0,4.2726558450008996e-20,NOT_AGAINST,0
GBNfans,37,4.153977020266508e-06,0.00016359161659660308,NOT_AGAINST,0
21in2022,5,0.0,4.2726558450008996e-20,NOT_AGAINST,0
PeggyFagan45,3,0.0,4.2726558450008996e-20,AGAINST,9
MinsterOfDiver1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,8
TheatreTwittic,1,0.0,1.0254374028002163e-18,NONE,8
Channel4News,4,0.0,3.973569935850838e-18,NONE,8
monktresor,1,0.0,4.2726558450008996e-20,NONE,747
PriorConstruct,2,0.0,2.0081482471504226e-18,AGAINST,747
Chris_short1991,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
NewsForAllUK,55,0.0,6.452903251463282e-12,NONE,4
DavidMcKeever8,3,0.0,3.5841635002621307e-13,NOT_AGAINST,193
bmay,4,0.0,7.168346227475564e-13,NONE,193
andshoal,3,0.0,3.5841635002621307e-13,NOT_AGAINST,193
johncoxonmedia,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
curiocat13,11,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DKruku,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
TheDayItChanged,1,0.0,4.2726558450008996e-20,NOT_AGAINST,16
NormanMurison1,2,0.0,4.2726558450008996e-20,AGAINST,9
Stephen97929888,9,1.4939249337840292e-07,1.0254374028002163e-18,NOT_AGAINST,0
ToddSharpville,2,0.0,4.2726558450008996e-20,AGAINST,9
Finkley1,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Robee_Darkhalf,3,0.0,4.2726558450008996e-20,NOT_AGAINST,1
LloydGeorge57,3,9.826914208133004e-09,1.0254374028002163e-18,NOT_AGAINST,1
aarondhealey,2,0.0,2.0081482471504226e-18,NONE,1
citysoul5,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
traxdevos,1,0.0,4.2726558450008996e-20,AGAINST,9
barrylcthompson,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
sumile52852444,1,0.0,4.2726558450008996e-20,AGAINST,9
GrimReaper1960,20,1.8013669640099048e-06,3.58433056110567e-13,AGAINST,0
Grantmpayne_Jac,1,0.0,4.2726558450008996e-20,AGAINST,9
ItsAllDust,1,0.0,4.2726558450008996e-20,AGAINST,5
freddie2284,4,0.0,4.2726558450008996e-20,NOT_AGAINST,4
MZ05_,2,0.0,4.1303439331779507e-13,NONE,4
Weescot4,1,0.0,4.2726558450008996e-20,AGAINST,9
TomMillerUK,1,0.0,4.2726558450008996e-20,NOT_AGAINST,862
Brent_Council,1,0.0,1.0254374028002163e-18,NONE,862
bharatvarsh_1,3,0.0,4.2726558450008996e-20,AGAINST,33
zombiek92015586,3,0.0,4.2726558450008996e-20,AGAINST,0
lsrlinda,10,0.0,4.2726558450008996e-20,AGAINST,0
plugster01,3,2.8076897737522867e-09,2.838145437476926e-11,AGAINST,1
guardian,25,0.0,4.551346097187022e-05,NOT_AGAINST,1
Lesley_London,5,0.0,4.2726558450008996e-20,NOT_AGAINST,7
Joanna__Hardy,2,0.0,2.0081482471504226e-18,NONE,7
chrishill87,2,0.0,4.2726558450008996e-20,AGAINST,3
Lagertha763AD,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
dalunz,1,0.0,4.2726558450008996e-20,AGAINST,9
Smdge13,1,0.0,4.2726558450008996e-20,NOT_AGAINST,247
Kent_Online,3,0.0,2.990859091500628e-18,NOT_AGAINST,247
joanwri16980637,5,0.0,4.2726558450008996e-20,NOT_AGAINST,0
CryptoG71,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ToadSag17193450,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
Sozzinski,5,4.1694193140221455e-08,1.1608502358669658e-11,AGAINST,15
London_Coomber,1,0.0,4.2726558450008996e-20,NOT_AGAINST,7
anonawins,1,0.0,4.2726558450008996e-20,AGAINST,9
Michael16229595,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
whendemocracy,1,0.0,4.2726558450008996e-20,AGAINST,9
Richlin11a,12,0.0,4.2726558450008996e-20,NOT_AGAINST,0
GeorgeSoreArse,1,0.0,4.2726558450008996e-20,AGAINST,9
richardwilson68,7,0.0,4.2726558450008996e-20,AGAINST,0
dl9255,6,0.0,4.2726558450008996e-20,AGAINST,0
DDawn0,18,0.0,4.2726558450008996e-20,AGAINST,0
ExecutiveWheat,1,0.0,4.2726558450008996e-20,AGAINST,9
ComleyRitchie,3,0.0,4.2726558450008996e-20,AGAINST,4
AJMattis,1,0.0,1.0254374028002163e-18,NONE,4
thetimes,12,5.4749950588169595e-08,3.5856572207455435e-13,AGAINST,1
minx8888,1,0.0,4.2726558450008996e-20,AGAINST,9
Mc_Lote,1,0.0,4.2726558450008996e-20,AGAINST,3
pipermajor,6,0.0,4.2726558450008996e-20,AGAINST,0
SueMortimer18,2,0.0,4.2726558450008996e-20,AGAINST,9
Captain20359212,1,0.0,4.2726558450008996e-20,NOT_AGAINST,9
Ramesh13145522,1,0.0,4.2726558450008996e-20,AGAINST,9
wardj15,25,0.0,4.2726558450008996e-20,AGAINST,0
PetenShirl,12,7.764900043459762e-07,2.990859091500628e-18,NOT_AGAINST,0
shirley738213,7,0.0,4.2726558450008996e-20,AGAINST,0
MutzUk,3,0.0,4.2726558450008996e-20,AGAINST,4
AbtiLibaan,1,0.0,1.0254374028002163e-18,NONE,4
yatesbaz,1,0.0,4.2726558450008996e-20,AGAINST,9
Nonameman999,1,0.0,4.2726558450008996e-20,AGAINST,9
dhanishbn,1,0.0,4.2726558450008996e-20,AGAINST,9
ATHE1STP0WER,4,0.0,4.2726558450008996e-20,NOT_AGAINST,1
ItsRadioPolice,1,0.0,4.2726558450008996e-20,AGAINST,9
m67freeman1,1,0.0,4.2726558450008996e-20,AGAINST,9
bluedelta01,1,0.0,4.2726558450008996e-20,AGAINST,9
Latics,2,0.0,4.2726558450008996e-20,AGAINST,9
DebraLynnhendr1,1,0.0,4.2726558450008996e-20,AGAINST,9
Rita27352598,1,0.0,4.2726558450008996e-20,AGAINST,9
tweetcarrieann,1,0.0,4.2726558450008996e-20,AGAINST,9
dburns1972,2,0.0,4.2726558450008996e-20,AGAINST,1
DadPushy,2,0.0,4.2726558450008996e-20,AGAINST,6
TimesRadio,2,0.0,2.0081482471504226e-18,AGAINST,6
AmolPartridge,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
PaulJoseBrain,9,5.868071627142279e-07,2.0081482471504226e-18,NOT_AGAINST,0
Furzpig,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
keithbristoluk,3,0.0,4.2726558450008996e-20,AGAINST,2
DonnaJa72630466,5,0.0,4.2726558450008996e-20,AGAINST,0
lyndied1,1,0.0,4.2726558450008996e-20,AGAINST,9
Punker_434,1,0.0,4.2726558450008996e-20,AGAINST,9
thelastoftheV8s,3,0.0,4.2726558450008996e-20,AGAINST,0
TroyTempest14,2,0.0,4.2726558450008996e-20,AGAINST,9
LaneButts,2,0.0,4.2726558450008996e-20,AGAINST,9
Stevemartin3804,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Kayyvon65,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
BlueChipIT,2,0.0,4.2726558450008996e-20,AGAINST,9
CounsellMitch,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
Pauline_IG1,1,0.0,4.2726558450008996e-20,AGAINST,9
Jollyanna7,1,0.0,4.2726558450008996e-20,AGAINST,9
BaileyandWillow,4,0.0,4.2726558450008996e-20,AGAINST,0
H6Pete,1,0.0,4.2726558450008996e-20,AGAINST,9
jimmyboyjohnsen,1,0.0,4.2726558450008996e-20,AGAINST,9
BryanRadford6,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
c36get,1,0.0,4.2726558450008996e-20,AGAINST,9
lolzamapop,1,0.0,4.2726558450008996e-20,AGAINST,9
Cristo,1,0.0,1.1835256690652496e-17,NONE,1
ShaunBaileyUK,173,0.0,0.0004982377397139276,NOT_AGAINST,1
cristo,1,0.0,1.1835256690652496e-17,NONE,1
annsilva14,17,2.6839174495593736e-07,1.0254374028002163e-18,NOT_AGAINST,0
biggeorgie8,1,0.0,4.2726558450008996e-20,AGAINST,9
freed0m2019,3,0.0,4.2726558450008996e-20,NOT_AGAINST,9
Elizabe79841114,6,0.0,4.2726558450008996e-20,AGAINST,0
hulkthemonk,1,0.0,4.2726558450008996e-20,AGAINST,9
ingall_michele,12,0.0,4.2726558450008996e-20,AGAINST,0
freelander547,6,0.0,4.2726558450008996e-20,AGAINST,0
TMTT2015,1,0.0,4.2726558450008996e-20,AGAINST,9
polytwonk,9,0.0,4.2726558450008996e-20,NOT_AGAINST,1
wisteriawitch,11,0.0,4.2726558450008996e-20,AGAINST,0
Cecilysaunder18,3,0.0,4.2726558450008996e-20,AGAINST,9
MrJamesGalloway,1,0.0,4.2726558450008996e-20,AGAINST,9
CharlieAl5,1,0.0,4.2726558450008996e-20,AGAINST,9
CaptnCrash,1,0.0,4.2726558450008996e-20,AGAINST,9
GrahamSanders9,1,0.0,4.2726558450008996e-20,AGAINST,5
Dizzylizzie19,7,0.0,4.2726558450008996e-20,AGAINST,0
woodsmoke14,3,0.0,4.2726558450008996e-20,AGAINST,0
Rick_martin1988,1,0.0,4.2726558450008996e-20,AGAINST,9
hirdygurdy,1,0.0,4.2726558450008996e-20,AGAINST,9
nocylad,4,0.0,4.2726558450008996e-20,AGAINST,0
mrrobertgreyson,1,0.0,4.2726558450008996e-20,AGAINST,9
joncraig,1,0.0,3.6868544475930505e-09,NONE,0
nickward89,1,0.0,4.2726558450008996e-20,AGAINST,9
kingsmaz3,1,0.0,4.2726558450008996e-20,AGAINST,9
cornishpastylo1,1,0.0,4.2726558450008996e-20,AGAINST,9
ARNRCPNB,1,0.0,4.2726558450008996e-20,AGAINST,9
Glentity,1,0.0,4.2726558450008996e-20,AGAINST,9
ShanShambles,1,0.0,4.2726558450008996e-20,AGAINST,9
Trevor45147961,6,0.0,4.2726558450008996e-20,NOT_AGAINST,0
enuffsa1d,26,4.553324095753212e-06,4.835459487894671e-07,NOT_AGAINST,0
TomCovenent,8,0.0,4.2726558450008996e-20,AGAINST,1
Marleymints,1,0.0,4.2726558450008996e-20,AGAINST,9
FedFin090,3,0.0,4.2726558450008996e-20,AGAINST,0
Tel0072000,6,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Optimiste_sans,9,3.258090008291716e-07,2.0081482471504226e-18,NOT_AGAINST,1
sallybaloo,2,0.0,4.2726558450008996e-20,AGAINST,9
langleyjilly,2,0.0,4.2726558450008996e-20,AGAINST,9
bluewezzie,2,0.0,4.2726558450008996e-20,AGAINST,9
Whetstonesdp,5,0.0,4.2726558450008996e-20,NOT_AGAINST,1
SDPhq,2,0.0,3.0286591367637124e-11,NONE,1
SDP_Chris,14,6.618894667473203e-07,3.3511981152938175e-11,NOT_AGAINST,1
MoLovatt,3,0.0,3.028659235034797e-11,NONE,1
BarbuUn,10,0.0,4.2726558450008996e-20,AGAINST,0
Sledgeh63514792,17,0.0,4.2726558450008996e-20,AGAINST,0
Twits_all_good,1,0.0,4.2726558450008996e-20,AGAINST,9
etbusby,14,0.0,4.2726558450008996e-20,AGAINST,0
MartinDn1001,1,0.0,4.2726558450008996e-20,AGAINST,9
Jboy1878,2,0.0,4.2726558450008996e-20,AGAINST,9
RichardKing633,3,0.0,4.2726558450008996e-20,AGAINST,0
IainSim55659177,1,0.0,4.2726558450008996e-20,AGAINST,9
paul43471534,5,0.0,4.2726558450008996e-20,AGAINST,1
Carla32958764,1,0.0,4.2726558450008996e-20,AGAINST,9
MOB51,3,0.0,4.2726558450008996e-20,AGAINST,9
Ross_coP,4,0.0,4.2726558450008996e-20,NOT_AGAINST,1
PotterWhiting,1,0.0,4.2726558450008996e-20,AGAINST,9
John197914,6,0.0,4.2726558450008996e-20,AGAINST,0
dstlouislittle5,1,0.0,4.2726558450008996e-20,AGAINST,9
MFM_2696,1,0.0,4.2726558450008996e-20,NOT_AGAINST,232
BreakawayOrigin,3,0.0,4.2726558450008996e-20,AGAINST,5
JohnsonKarol,3,0.0,4.2726558450008996e-20,NOT_AGAINST,9
LeaveHQ,13,9.124991764694933e-07,2.990859091500628e-18,AGAINST,2
razorsharpe09,2,0.0,4.2726558450008996e-20,AGAINST,9
kprfc84,1,0.0,4.2726558450008996e-20,AGAINST,9
DEEP_GLAMORGAN8,1,0.0,4.2726558450008996e-20,AGAINST,9
Abbegillen,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
GothNemi,1,0.0,4.2726558450008996e-20,AGAINST,9
waf529,1,0.0,4.2726558450008996e-20,AGAINST,9
BillDrysdale6,1,0.0,4.2726558450008996e-20,AGAINST,9
RebelForest1,1,0.0,4.2726558450008996e-20,AGAINST,9
JeaniefaetroonJ,7,0.0,4.2726558450008996e-20,AGAINST,4
steventhilton63,2,0.0,1.0254374028002163e-18,AGAINST,8
J_Sikas,1,0.0,4.2726558450008996e-20,AGAINST,9
Gingerman2011,1,0.0,4.2726558450008996e-20,AGAINST,9
Rax230,6,0.0,4.2726558450008996e-20,AGAINST,0
pritipatel,115,0.0,0.00016015906684440815,NONE,0
BBCBreaking,4,0.0,2.1863414442222387e-11,NONE,22
KoolKat1025,912,0.0,6.322962143605293e-05,AGAINST,0
DebbieE46116279,1,0.0,4.2726558450008996e-20,AGAINST,9
BoutYeGuys,2,0.0,4.2726558450008996e-20,AGAINST,9
dyer_pj,4,0.0,4.2726558450008996e-20,AGAINST,0
brianward19,1,0.0,4.2726558450008996e-20,AGAINST,9
DelardoKelle,1,0.0,4.2726558450008996e-20,AGAINST,9
SIMON32445788,12,0.0,4.2726558450008996e-20,AGAINST,0
JohnNE14ST,2,0.0,4.2726558450008996e-20,AGAINST,9
lencobb3,5,0.0,4.2726558450008996e-20,AGAINST,0
Tyr533,4,0.0,4.2726558450008996e-20,AGAINST,0
ManUtd_class92,2,0.0,4.2726558450008996e-20,AGAINST,9
Phil_Osophi,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
REP57910897,5,2.9480742624399013e-07,1.0254374028002163e-18,NOT_AGAINST,0
fearnsterry,1,0.0,4.2726558450008996e-20,AGAINST,9
Georgin40427121,3,0.0,4.2726558450008996e-20,AGAINST,0
TaskerDavid,5,0.0,4.2726558450008996e-20,AGAINST,5
Chantalxox10,1,0.0,4.2726558450008996e-20,AGAINST,9
PaulSwampyMarsh,1,0.0,4.2726558450008996e-20,AGAINST,9
norfolkingood65,3,0.0,4.2726558450008996e-20,AGAINST,9
iempow3r,11,0.0,4.2726558450008996e-20,AGAINST,6
SteveChalke,18,0.0,4.6416794158215546e-05,NONE,6
HopeCollective2,32,9.195184009038739e-08,3.485079835812009e-05,AGAINST,6
Nadi,17,0.0,3.4850798358113214e-05,NONE,6
AlexAtherton100,18,0.0,4.6416794158215546e-05,NONE,6
OneBigCommunity,33,6.6503875877687915e-06,3.52746938509238e-05,NOT_AGAINST,6
martinpgriff,18,0.0,4.6416794158215546e-05,NONE,6
LibPeck,25,0.0,0.00010409513606132703,NONE,1
DTTlondon,35,1.5269152886256185e-07,3.4850798358120044e-05,NOT_AGAINST,6
SmartSocialLDN,32,1.316338555594197e-07,3.485079835811992e-05,AGAINST,6
SheriffFord,3,0.0,4.2726558450008996e-20,AGAINST,0
letsget_talking,10,0.0,4.2726558450008996e-20,NONE,6
crazymadscot,1,0.0,4.2726558450008996e-20,AGAINST,9
RNRAF1,1,0.0,4.2726558450008996e-20,AGAINST,9
paulpm38488769,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
ZoranTrisic3,1,0.0,4.2726558450008996e-20,AGAINST,9
DWMcIntyre_,1,0.0,4.2726558450008996e-20,AGAINST,9
luddym,3,0.0,4.2726558450008996e-20,AGAINST,0
scoobydo178,2,0.0,4.2726558450008996e-20,AGAINST,9
marcus18633415,8,0.0,4.2726558450008996e-20,AGAINST,0
trecregin,1,0.0,4.2726558450008996e-20,AGAINST,9
GK09887,1,0.0,4.2726558450008996e-20,AGAINST,9
GiletGirl,5,0.0,4.2726558450008996e-20,AGAINST,2
frankie171717,12,0.0,4.2726558450008996e-20,AGAINST,0
LSW12612672511,53,2.0077504346474768e-05,2.10554311251342e-05,AGAINST,0
tugcectnkaya,1,0.0,4.2726558450008996e-20,AGAINST,9
JeffCort5,1,0.0,4.2726558450008996e-20,AGAINST,9
zihinselorgazm,1,0.0,4.2726558450008996e-20,AGAINST,9
MrsOakley67,5,0.0,4.2726558450008996e-20,AGAINST,0
Anndav8,10,0.0,4.2726558450008996e-20,NOT_AGAINST,5
WrestleAFC4Life,6,0.0,4.2726558450008996e-20,AGAINST,0
NipHolmes,1,0.0,4.2726558450008996e-20,AGAINST,9
chat2steve,1,0.0,4.2726558450008996e-20,AGAINST,9
Tothemo83592350,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
zie10120678,1,0.0,4.2726558450008996e-20,AGAINST,9
GregTruman4,1,0.0,4.2726558450008996e-20,AGAINST,9
LoonyLobster,4,4.21153466062843e-09,1.0254374028002163e-18,AGAINST,9
PeterMcC66,4,0.0,4.2726558450008996e-20,NOT_AGAINST,2
BIMARCHSERVICES,1,0.0,4.2726558450008996e-20,AGAINST,9
slippingawayto,1,0.0,4.2726558450008996e-20,AGAINST,9
donifordace,5,0.0,4.2726558450008996e-20,AGAINST,0
markeast8,9,0.0,4.2726558450008996e-20,NOT_AGAINST,30
antianti69,2,0.0,4.2726558450008996e-20,AGAINST,9
bentcoppper,1,0.0,4.2726558450008996e-20,AGAINST,9
flowerpotz1,9,0.0,4.2726558450008996e-20,AGAINST,0
IHirle,2,0.0,4.2726558450008996e-20,AGAINST,9
Cuts79,1,0.0,4.2726558450008996e-20,AGAINST,9
Amphlettvilla2,1,0.0,4.2726558450008996e-20,AGAINST,9
CarolLovesTosh,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
NICK26215,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
KatySei,4,2.105767330314215e-08,3.5841635002621307e-13,AGAINST,9
K62615,4,0.0,4.2726558450008996e-20,NOT_AGAINST,4
DowRonnie,3,0.0,4.2726558450008996e-20,AGAINST,0
john_bromfield,8,0.0,4.2726558450008996e-20,NOT_AGAINST,0
PMeldrew,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
KingscottDawn,1,0.0,4.2726558450008996e-20,AGAINST,9
KathrynBuxton2,5,0.0,4.2726558450008996e-20,AGAINST,0
Cassy6000,9,4.1343231918502425e-07,2.0081482471504226e-18,AGAINST,0
davidofhook,1,0.0,4.2726558450008996e-20,AGAINST,9
gbutiri,1,0.0,4.2726558450008996e-20,AGAINST,9
58_LYNDYLOU,2,0.0,4.2726558450008996e-20,AGAINST,9
SMovitz,1,0.0,4.2726558450008996e-20,AGAINST,9
WycombeMariner,1,0.0,4.2726558450008996e-20,AGAINST,9
Omicron48466789,3,0.0,4.2726558450008996e-20,AGAINST,0
NeilFromNorge,1,0.0,4.2726558450008996e-20,AGAINST,9
TedDitchburnNNP,1,0.0,4.2726558450008996e-20,AGAINST,9
SheelaghG,12,0.0,4.2726558450008996e-20,AGAINST,9
HarrisonHickma1,4,4.21153466062843e-09,1.2817967535002703e-17,AGAINST,1
lesleyd59,1,0.0,4.2726558450008996e-20,AGAINST,9
Fihel,1,0.0,4.2726558450008996e-20,AGAINST,9
kew79,1,0.0,4.2726558450008996e-20,AGAINST,9
wba434,2,0.0,4.2726558450008996e-20,AGAINST,1
deans_coleen,7,0.0,4.2726558450008996e-20,NOT_AGAINST,7
alexmassie,1,0.0,1.0254374028002163e-18,NONE,7
ChristopherMN8,1,0.0,1.0254374028002163e-18,NONE,7
RWS_UK,1,0.0,4.2726558450008996e-20,AGAINST,9
y_lord,1,0.0,4.2726558450008996e-20,AGAINST,9
IstvanBalog2,1,0.0,4.2726558450008996e-20,AGAINST,9
FrontKorg,2,0.0,4.2726558450008996e-20,AGAINST,9
pubbypaul,4,0.0,4.2726558450008996e-20,AGAINST,2
quagmireisablue,1,0.0,4.2726558450008996e-20,AGAINST,9
jeanlaydon,1,0.0,4.2726558450008996e-20,AGAINST,9
nananaha21,2,0.0,4.2726558450008996e-20,NOT_AGAINST,4
martynwebster6,1,0.0,1.0254374028002163e-18,NONE,4
afagerbakke,6,0.0,1.1403718450307402e-16,NONE,4
petitejean1,4,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Glen_Maney,2,0.0,4.2726558450008996e-20,NOT_AGAINST,13
TeaLiptons,1,0.0,4.2726558450008996e-20,AGAINST,9
stevejbudd,3,0.0,4.2726558450008996e-20,AGAINST,0
annebarlow21,7,0.0,4.2726558450008996e-20,AGAINST,0
daviediehard,5,0.0,4.2726558450008996e-20,AGAINST,0
SueStyles1,1,0.0,4.2726558450008996e-20,AGAINST,9
Lorraineninorc,3,0.0,4.2726558450008996e-20,AGAINST,0
MintIrate,1,0.0,4.2726558450008996e-20,AGAINST,9
Happyclapper8,1,0.0,4.2726558450008996e-20,AGAINST,9
weenell2014,1,0.0,4.2726558450008996e-20,AGAINST,9
psykeo,5,0.0,4.2726558450008996e-20,AGAINST,0
anxiousmillenn4,1,0.0,4.2726558450008996e-20,AGAINST,9
GraceSeren,1,0.0,4.2726558450008996e-20,AGAINST,9
christi46995357,4,0.0,4.2726558450008996e-20,AGAINST,0
davemyopinion,1,0.0,4.2726558450008996e-20,AGAINST,9
Linfield1641,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
Urmel2011,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
GiannaMarriotta,7,0.0,4.2726558450008996e-20,NOT_AGAINST,7
tciowawaw,2,0.0,4.2726558450008996e-20,AGAINST,9
_JF2017_,1,0.0,4.2726558450008996e-20,AGAINST,9
GwynJon57053784,1,0.0,4.2726558450008996e-20,AGAINST,9
realBlackInk,1,0.0,4.2726558450008996e-20,AGAINST,9
KathyRivendell,1,0.0,4.2726558450008996e-20,AGAINST,9
RudlandMichael,1,0.0,4.2726558450008996e-20,AGAINST,9
joemars_316,1,0.0,4.2726558450008996e-20,AGAINST,9
Henry87592035,4,0.0,4.2726558450008996e-20,AGAINST,9
pumadoggy,1,0.0,4.2726558450008996e-20,AGAINST,9
Noseystafford,3,0.0,4.2726558450008996e-20,AGAINST,9
mmcmartin2,1,0.0,4.2726558450008996e-20,AGAINST,9
BirdiePint,1,0.0,4.2726558450008996e-20,AGAINST,9
whisperair,1,0.0,4.2726558450008996e-20,AGAINST,9
johncastel17,1,0.0,4.2726558450008996e-20,AGAINST,2
alltalknowalk,1,0.0,4.2726558450008996e-20,AGAINST,9
sixoftwo,1,0.0,4.2726558450008996e-20,AGAINST,9
itsmeitsmeandy,1,0.0,4.2726558450008996e-20,AGAINST,9
allxorxnothingx,10,0.0,4.2726558450008996e-20,AGAINST,0
peach_russell,3,0.0,4.2726558450008996e-20,AGAINST,1
zemblanity00,1,0.0,4.2726558450008996e-20,AGAINST,9
ck1984ishere,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
louisejonesjbj,1,0.0,4.2726558450008996e-20,AGAINST,9
JuniorFindlay,1,0.0,4.2726558450008996e-20,AGAINST,9
Willow19111410,2,0.0,4.2726558450008996e-20,AGAINST,9
Margaretb2107,12,0.0,4.2726558450008996e-20,AGAINST,0
dlovetx,1,0.0,4.2726558450008996e-20,AGAINST,9
charliegee2020,1,0.0,4.2726558450008996e-20,AGAINST,9
pab200uk,1,0.0,4.2726558450008996e-20,AGAINST,9
medwar93,17,0.0,4.2726558450008996e-20,AGAINST,0
DuncanRice1,1,0.0,4.2726558450008996e-20,AGAINST,9
seanbaker87,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
MakMak32390376,1,0.0,4.2726558450008996e-20,AGAINST,9
DerekFairley3,9,0.0,4.2726558450008996e-20,AGAINST,0
MungoMouthpiece,2,0.0,4.2726558450008996e-20,AGAINST,9
BigPeteMac77,1,0.0,4.2726558450008996e-20,AGAINST,9
Toughuy700,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
___Paull___,2,0.0,4.2726558450008996e-20,NOT_AGAINST,507
OverTheGil,1,0.0,1.0254374028002163e-18,NONE,507
DanCohen313,1,0.0,1.0254374028002163e-18,NONE,507
