tweeter_screen_name,AGAINST,FOR,NOT_AGAINST,tweeter_label
tonyriches,0.0,0.0,1.0,NOT_AGAINST
crochetjenny,5.0,0.0,3.0,AGAINST
CyberProtectUK,0.0,0.0,1.0,NOT_AGAINST
swagtastic326,0.0,0.0,1.0,NOT_AGAINST
CityPolice,0.0,0.0,2.0,NOT_AGAINST
actionfrauduk,0.0,0.0,1.0,NOT_AGAINST
koenig_jakob,0.0,0.0,1.0,NOT_AGAINST
Frazworldcouk,1.0,0.0,1.0,NOT_AGAINST
garycrisp1943,1.0,0.0,0.0,AGAINST
CeceliaTandy,2.0,0.0,1.0,AGAINST
rayveysey,3.0,0.0,0.0,AGAINST
tsh2,1.0,0.0,0.0,AGAINST
bimcic,1.0,0.0,0.0,AGAINST
19kg64,0.0,0.0,1.0,NOT_AGAINST
mart3022,1.0,0.0,0.0,AGAINST
Woodstock_PS,0.0,0.0,1.0,NOT_AGAINST
SocialDemSheff,1.0,0.0,0.0,AGAINST
TheDivineBebe,,,,NONE
CaitlinDavies2,,,,NONE
kate_Beeston1,1.0,0.0,1.0,NOT_AGAINST
RenanBaker,1.0,0.0,0.0,AGAINST
sallydibben,1.0,0.0,0.0,AGAINST
ivorsawbottom,4.0,0.0,3.0,AGAINST
IsabelSawkins,1.0,0.0,0.0,AGAINST
geekeconomist,1.0,0.0,0.0,AGAINST
LDNGardensTrust,0.0,0.0,1.0,NOT_AGAINST
JaeParsons,1.0,0.0,0.0,AGAINST
AssocPCCs,2.0,0.0,1.0,AGAINST
HelenMonger1,0.0,0.0,1.0,NOT_AGAINST
CT129,5.0,0.0,1.0,AGAINST
BTPFry,3.0,0.0,1.0,AGAINST
andrewjwgraham,1.0,0.0,0.0,AGAINST
orpingtonlabour,2.0,0.0,3.0,NOT_AGAINST
donsmalley79,0.0,0.0,1.0,NOT_AGAINST
kalasnikovova,1.0,0.0,0.0,AGAINST
CathyAshley,2.0,0.0,0.0,AGAINST
grizzly712,10.0,0.0,6.0,AGAINST
AirshipCaptainM,0.0,0.0,3.0,NOT_AGAINST
jensen1966,1.0,0.0,0.0,AGAINST
losfromepc,1.0,0.0,0.0,AGAINST
SaveVTG,0.0,0.0,1.0,NOT_AGAINST
spencyrrh,1.0,0.0,0.0,AGAINST
DrCarolPercy,1.0,0.0,0.0,AGAINST
treesey,1.0,0.0,2.0,NOT_AGAINST
EricKnott7,4.0,0.0,0.0,AGAINST
petefrasermusic,1.0,0.0,0.0,AGAINST
stephanieboland,1.0,0.0,0.0,AGAINST
yotam_h,1.0,0.0,2.0,NOT_AGAINST
CKullmannAuthor,0.0,0.0,1.0,NOT_AGAINST
GaspardWinckler,2.0,0.0,0.0,AGAINST
sv76,1.0,0.0,0.0,AGAINST
noah_shahar,1.0,0.0,0.0,AGAINST
barnell_andrew,0.0,0.0,1.0,NOT_AGAINST
greenbeltsal,0.0,0.0,1.0,NOT_AGAINST
222_BunnyGreene,1.0,0.0,1.0,NOT_AGAINST
HevRob1,0.0,0.0,1.0,NOT_AGAINST
maxwell_marlow,0.0,0.0,1.0,NOT_AGAINST
BirdyBrexit,2.0,0.0,2.0,NOT_AGAINST
jharrislibdem,1.0,0.0,1.0,NOT_AGAINST
mallycuz,1.0,0.0,0.0,AGAINST
LndOntRetweets,8.0,0.0,3.0,AGAINST
BritonandDane,0.0,0.0,1.0,NOT_AGAINST
citylordmayor,1.0,0.0,1.0,NOT_AGAINST
Jake11883906,6.0,0.0,6.0,NOT_AGAINST
VS_LondonVWS,3.0,0.0,3.0,NOT_AGAINST
szefventyl,1.0,0.0,0.0,AGAINST
TRFlAGSHAGGER,4.0,0.0,0.0,AGAINST
change2ltd,1.0,0.0,1.0,NOT_AGAINST
BodellePhebe,9.0,0.0,1.0,AGAINST
ElizStJohn,0.0,0.0,4.0,NOT_AGAINST
UKcydonia,4.0,0.0,1.0,AGAINST
SteveHu76588322,4.0,0.0,0.0,AGAINST
MPSWestWickham,0.0,0.0,1.0,NOT_AGAINST
SusanLodge12,3.0,0.0,0.0,AGAINST
RobertJ52942435,1.0,0.0,2.0,NOT_AGAINST
ellson_kim,1.0,0.0,0.0,AGAINST
gooner1947,1.0,0.0,0.0,AGAINST
Stu93375301,0.0,0.0,1.0,NOT_AGAINST
crime_fix,29.0,0.0,16.0,AGAINST
gojiratar,0.0,0.0,1.0,NOT_AGAINST
PCElliottLPS,1.0,0.0,0.0,AGAINST
Bigdogdigs,1.0,0.0,0.0,AGAINST
MaryLynnMetras,1.0,0.0,0.0,AGAINST
TomHoltzPaleo,0.0,0.0,1.0,NOT_AGAINST
DrTalksALot,0.0,0.0,1.0,NOT_AGAINST
NHMdinolab,0.0,0.0,1.0,NOT_AGAINST
kates_forbes,1.0,0.0,0.0,AGAINST
lpsmediaoffice,2.0,0.0,3.0,NOT_AGAINST
Jahbalon,1.0,0.0,0.0,AGAINST
CandyCarriers,2.0,0.0,1.0,AGAINST
PRAEST,3.0,0.0,1.0,AGAINST
dollytrollpe,5.0,0.0,2.0,AGAINST
Suzanna77281673,1.0,0.0,0.0,AGAINST
SophieKLinden,0.0,0.0,1.0,NOT_AGAINST
sibbo_46,1.0,0.0,0.0,AGAINST
BarbaraGoggin4,6.0,0.0,1.0,AGAINST
_DipikaR,0.0,0.0,3.0,NOT_AGAINST
AH44266029,1.0,0.0,1.0,NOT_AGAINST
Marknonpc,2.0,0.0,0.0,AGAINST
karengilly,3.0,0.0,3.0,NOT_AGAINST
SolA3800,0.0,0.0,2.0,NOT_AGAINST
siera_london,0.0,0.0,4.0,NOT_AGAINST
chrisjackson193,7.0,0.0,5.0,AGAINST
JMDT999,2.0,0.0,2.0,NOT_AGAINST
BlueArmyFaction,9.0,0.0,1.0,AGAINST
wayne30536906,2.0,0.0,0.0,AGAINST
gl_wbstr,1.0,0.0,0.0,AGAINST
Nelly1899,2.0,0.0,1.0,AGAINST
Inmyview5,2.0,0.0,0.0,AGAINST
JackSin45253127,2.0,0.0,0.0,AGAINST
Johhnycomlighty,2.0,0.0,1.0,AGAINST
BigDBarber,0.0,0.0,1.0,NOT_AGAINST
MissSchnieder9,2.0,0.0,0.0,AGAINST
CarrieA14748855,4.0,0.0,1.0,AGAINST
RiddleTom13,2.0,0.0,3.0,NOT_AGAINST
Billy5plus2,1.0,0.0,0.0,AGAINST
ILoveWoolwich,,,,NONE
flogem,1.0,0.0,0.0,AGAINST
r_richards,3.0,0.0,0.0,AGAINST
Gillyknowitall,1.0,0.0,1.0,NOT_AGAINST
Jen09222066,4.0,0.0,0.0,AGAINST
price_bono,1.0,0.0,0.0,AGAINST
JamesFo57764181,1.0,0.0,0.0,AGAINST
ElfieKawaii,0.0,0.0,1.0,NOT_AGAINST
kernow4corbyn,1.0,0.0,3.0,NOT_AGAINST
thepublicpurse,0.0,0.0,1.0,NOT_AGAINST
najee2030,1.0,0.0,0.0,AGAINST
jettisonbaggage,2.0,0.0,1.0,AGAINST
bellenes_peter,0.0,0.0,3.0,NOT_AGAINST
BertieRustles,1.0,0.0,0.0,AGAINST
paullewismoney,0.0,0.0,1.0,NOT_AGAINST
toshtheblues,1.0,0.0,0.0,AGAINST
Searchline03,1.0,0.0,0.0,AGAINST
wiseman400,2.0,0.0,3.0,NOT_AGAINST
JoyBean60833533,1.0,0.0,0.0,AGAINST
UnionJackGuy,4.0,0.0,1.0,AGAINST
LaviniaB15,1.0,0.0,0.0,AGAINST
SpencerHills2,0.0,0.0,1.0,NOT_AGAINST
iansparrow2,1.0,0.0,2.0,NOT_AGAINST
GJ_Gov_London,5.0,0.0,0.0,AGAINST
HPhone33,3.0,0.0,0.0,AGAINST
kaminee15963201,0.0,0.0,3.0,NOT_AGAINST
MISHA90,7.0,0.0,6.0,AGAINST
HeloisePatricia,1.0,0.0,1.0,NOT_AGAINST
DBGMilitaria,1.0,0.0,0.0,AGAINST
booksgonefree,1.0,0.0,0.0,AGAINST
speakoutsodem,1.0,0.0,1.0,NOT_AGAINST
dawidpjoubert,0.0,0.0,1.0,NOT_AGAINST
imabudgieatlast,1.0,0.0,0.0,AGAINST
daninspain70,1.0,0.0,4.0,NOT_AGAINST
failbettergames,0.0,0.0,1.0,NOT_AGAINST
1SeeHearSpeak,6.0,0.0,2.0,AGAINST
whatwouldmikey1,1.0,0.0,0.0,AGAINST
NotMarkorDigger,5.0,0.0,7.0,NOT_AGAINST
ByrneLuc,0.0,0.0,1.0,NOT_AGAINST
ACLouisaRolfe,1.0,0.0,0.0,AGAINST
LawFriendsSoc,0.0,0.0,2.0,NOT_AGAINST
LJARNOLD100,1.0,0.0,0.0,AGAINST
GrandmaWolf100,1.0,0.0,0.0,AGAINST
MartinLXYoung,0.0,0.0,1.0,NOT_AGAINST
WendersThanos,5.0,0.0,0.0,AGAINST
cottrell_frank,1.0,0.0,0.0,AGAINST
sadken14828674,4.0,0.0,3.0,AGAINST
MarketThatcher,1.0,0.0,0.0,AGAINST
ThatAmbrose,0.0,0.0,1.0,NOT_AGAINST
London_Norf,0.0,0.0,6.0,NOT_AGAINST
AbuWankinobbi,2.0,0.0,1.0,AGAINST
74bungle,3.0,0.0,1.0,AGAINST
Hoxton_mob,1.0,0.0,3.0,NOT_AGAINST
carolgately,1.0,0.0,0.0,AGAINST
kmkaznay26,2.0,0.0,1.0,AGAINST
BessieBuckle1,4.0,0.0,1.0,AGAINST
Justice_forum,1.0,0.0,1.0,NOT_AGAINST
jbird1812012,1.0,0.0,0.0,AGAINST
LeJojAg,2.0,0.0,0.0,AGAINST
JakeRobertBaker,0.0,0.0,1.0,NOT_AGAINST
LTDAForum,12.0,0.0,6.0,AGAINST
NickDeal1,1.0,0.0,0.0,AGAINST
BluR4y_,5.0,0.0,3.0,AGAINST
SRSilvie,8.0,0.0,3.0,AGAINST
rickypaige121,1.0,0.0,0.0,AGAINST
robinsonmarga20,1.0,0.0,0.0,AGAINST
ProudMancBrit,2.0,0.0,0.0,AGAINST
Rob_E_Dresser,3.0,0.0,4.0,NOT_AGAINST
SMCK_99,2.0,0.0,0.0,AGAINST
KingBettingking,2.0,0.0,0.0,AGAINST
CHAOS96823395,3.0,0.0,0.0,AGAINST
Resurge888,2.0,0.0,0.0,AGAINST
Dukeofwuckfit,2.0,0.0,0.0,AGAINST
PeterMatza,0.0,0.0,3.0,NOT_AGAINST
PembeMzee,3.0,0.0,0.0,AGAINST
GinsbergHarold,1.0,0.0,0.0,AGAINST
EthelUnreddy,5.0,0.0,2.0,AGAINST
KElstub,1.0,0.0,0.0,AGAINST
ArthurBraby,2.0,0.0,0.0,AGAINST
Paddys_worldFTW,7.0,0.0,3.0,AGAINST
mSharronSpice,8.0,0.0,0.0,AGAINST
JohnLewis2468,1.0,0.0,0.0,AGAINST
lornanisbet1,1.0,0.0,0.0,AGAINST
noexitpress,0.0,0.0,1.0,NOT_AGAINST
DamienHuffer,1.0,0.0,0.0,AGAINST
steve334455,1.0,0.0,2.0,NOT_AGAINST
UKGoingGlobal,1.0,0.0,2.0,NOT_AGAINST
ToxicLemon69,3.0,0.0,12.0,NOT_AGAINST
jfwduffield,2.0,0.0,3.0,NOT_AGAINST
kirkkorner,3.0,0.0,3.0,NOT_AGAINST
yolasinamo,1.0,0.0,0.0,AGAINST
OfficialDrewJoe,1.0,0.0,0.0,AGAINST
ForensicContext,1.0,0.0,0.0,AGAINST
smb_lawchat,0.0,0.0,1.0,NOT_AGAINST
RealLifeKirito,0.0,0.0,1.0,NOT_AGAINST
stophateuk,0.0,0.0,2.0,NOT_AGAINST
Lotx,0.0,0.0,1.0,NOT_AGAINST
Dix_i312,0.0,0.0,1.0,NOT_AGAINST
eddo_,0.0,0.0,1.0,NOT_AGAINST
sc_face,1.0,0.0,0.0,AGAINST
EmmaWhysall,0.0,0.0,2.0,NOT_AGAINST
duncr,5.0,0.0,10.0,NOT_AGAINST
YingHuiThe,1.0,0.0,1.0,NOT_AGAINST
MargyMayell,3.0,0.0,0.0,AGAINST
LeslieMidnight,1.0,0.0,0.0,AGAINST
RealAdamB1,0.0,0.0,1.0,NOT_AGAINST
RafaRValdes,1.0,0.0,0.0,AGAINST
VatDaddy,1.0,0.0,0.0,AGAINST
The_East_End,1.0,0.0,0.0,AGAINST
SaintschadS,2.0,0.0,0.0,AGAINST
MPSHacton,0.0,0.0,2.0,NOT_AGAINST
THOMPSONP1950,0.0,0.0,1.0,NOT_AGAINST
instcrimjust,4.0,0.0,0.0,AGAINST
nilocski,1.0,0.0,0.0,AGAINST
LaraOyedele,1.0,0.0,0.0,AGAINST
MikeOtley,0.0,0.0,2.0,NOT_AGAINST
bencobley,0.0,0.0,1.0,NOT_AGAINST
basefjodryan,0.0,0.0,1.0,NOT_AGAINST
RubyFighter16,0.0,0.0,1.0,NOT_AGAINST
SanLeandroRep,0.0,0.0,1.0,NOT_AGAINST
jondknight,1.0,0.0,0.0,AGAINST
gerichu,0.0,0.0,1.0,NOT_AGAINST
frisch_fish,,,,NONE
SelfPubShow3,0.0,0.0,10.0,NOT_AGAINST
Prashan11969252,1.0,0.0,0.0,AGAINST
SRAntiFascism,0.0,0.0,2.0,NOT_AGAINST
DecafFour86,0.0,0.0,1.0,NOT_AGAINST
_Ralph_London_,1.0,0.0,0.0,AGAINST
IPostino,0.0,0.0,1.0,NOT_AGAINST
davepperlmutter,12.0,0.0,168.0,NOT_AGAINST
jefp65,0.0,0.0,1.0,NOT_AGAINST
californianita,1.0,0.0,0.0,AGAINST
siriousbrown,0.0,0.0,1.0,NOT_AGAINST
mmdcxxvi,0.0,0.0,1.0,NOT_AGAINST
lacunosus,1.0,0.0,0.0,AGAINST
Richard41786952,1.0,0.0,1.0,NOT_AGAINST
rcmoya84,1.0,0.0,0.0,AGAINST
HHarris_Author,0.0,0.0,2.0,NOT_AGAINST
GaniSharma,1.0,0.0,0.0,AGAINST
TheSurrealJames,0.0,0.0,1.0,NOT_AGAINST
Lisa19576,2.0,0.0,0.0,AGAINST
JVV018,0.0,0.0,1.0,NOT_AGAINST
IvorNalias,1.0,0.0,0.0,AGAINST
AdamSmi29466209,0.0,0.0,1.0,NOT_AGAINST
Irishfiddler03,0.0,0.0,3.0,NOT_AGAINST
samhill1212,0.0,0.0,1.0,NOT_AGAINST
AspieMum,0.0,0.0,3.0,NOT_AGAINST
sidrah85,1.0,0.0,0.0,AGAINST
LollyTrueCrime,1.0,0.0,0.0,AGAINST
Gingers1066,0.0,0.0,1.0,NOT_AGAINST
TheyCallHimR,0.0,0.0,1.0,NOT_AGAINST
Content_farmer_,1.0,0.0,0.0,AGAINST
Richard57528028,1.0,0.0,0.0,AGAINST
Davidric26,0.0,0.0,1.0,NOT_AGAINST
RaverOldskool,2.0,0.0,1.0,AGAINST
Michael45533996,2.0,0.0,1.0,AGAINST
TonyaWrites,,,,NONE
Cdk24F,0.0,0.0,4.0,NOT_AGAINST
LisaSmi38025729,,,,NONE
johnale74780783,,,,NONE
WaseemA21661632,0.0,0.0,1.0,NOT_AGAINST
slapadamilk,1.0,0.0,0.0,AGAINST
BostonDotCom,1.0,0.0,0.0,AGAINST
ddraigmam,0.0,0.0,1.0,NOT_AGAINST
lockwc1,1.0,0.0,0.0,AGAINST
N0_Reservations,,,,NONE
droisen,1.0,0.0,0.0,AGAINST
moontarin,0.0,0.0,1.0,NOT_AGAINST
TorontoKobus,,,,NONE
AllisonandBusby,0.0,0.0,3.0,NOT_AGAINST
laurasherlock21,0.0,0.0,1.0,NOT_AGAINST
Celia3D,0.0,0.0,2.0,NOT_AGAINST
AndrewZ17955053,1.0,0.0,0.0,AGAINST
UKTrueCrime,2.0,0.0,0.0,AGAINST
Datagirl1,0.0,0.0,1.0,NOT_AGAINST
SomersetBean,0.0,0.0,3.0,NOT_AGAINST
CroydonHco,,,,NONE
JohnsonDelreo,6.0,0.0,3.0,AGAINST
A_School_Play,0.0,0.0,1.0,NOT_AGAINST
GRAANDCATH,1.0,0.0,1.0,NOT_AGAINST
KMS76439047,0.0,0.0,1.0,NOT_AGAINST
Varun85795216,0.0,0.0,1.0,NOT_AGAINST
London_Worker,1.0,0.0,0.0,AGAINST
vespalien,0.0,0.0,1.0,NOT_AGAINST
Paulodaburka,0.0,0.0,1.0,NOT_AGAINST
Matty05861360,0.0,0.0,1.0,NOT_AGAINST
DuncanPonikwer,0.0,0.0,1.0,NOT_AGAINST
jackbambury,0.0,1.0,0.0,FOR
Amazing_Ebooks,1.0,0.0,0.0,AGAINST
Colinred83,0.0,0.0,1.0,NOT_AGAINST
kpervez63,1.0,0.0,0.0,AGAINST
JulietEMcKenna,0.0,0.0,1.0,NOT_AGAINST
wilsonmashi,0.0,0.0,1.0,NOT_AGAINST
FightTheCovid,0.0,0.0,1.0,NOT_AGAINST
freebookshub,1.0,0.0,0.0,AGAINST
freedailybooks,1.0,0.0,0.0,AGAINST
MarkBillingham,0.0,0.0,2.0,NOT_AGAINST
MakinMovesUK,0.0,0.0,1.0,NOT_AGAINST
DavidHHeadley,0.0,0.0,1.0,NOT_AGAINST
Bitesizewn,20.0,0.0,17.0,AGAINST
BarryForshaw3,0.0,0.0,1.0,NOT_AGAINST
6259yuan,0.0,0.0,2.0,NOT_AGAINST
spencergooner,1.0,0.0,0.0,AGAINST
BlackFlag401,0.0,0.0,1.0,NOT_AGAINST
1954Silvertone,0.0,0.0,1.0,NOT_AGAINST
naughtynell101,0.0,0.0,1.0,NOT_AGAINST
pooley96033330,0.0,0.0,1.0,NOT_AGAINST
wantedphotosuk,1.0,0.0,2.0,NOT_AGAINST
d_pat5757,1.0,0.0,1.0,NOT_AGAINST
DamienDharkk,1.0,0.0,0.0,AGAINST
YourMateVoid,1.0,0.0,0.0,AGAINST
womeninforensic,3.0,0.0,0.0,AGAINST
SIPPSSAS_Expert,0.0,0.0,1.0,NOT_AGAINST
lemmanuel16,0.0,0.0,6.0,NOT_AGAINST
ukcriminalsolic,0.0,0.0,1.0,NOT_AGAINST
gazArty146,3.0,0.0,2.0,AGAINST
PatriciaNiclas,3.0,0.0,17.0,NOT_AGAINST
ExLabourSpad,0.0,0.0,1.0,NOT_AGAINST
KarenJukes2,2.0,0.0,1.0,AGAINST
BellaDonnelly,0.0,1.0,0.0,FOR
georgegarfoot,1.0,0.0,0.0,AGAINST
carmen_txt,0.0,0.0,7.0,NOT_AGAINST
eNetPress,0.0,0.0,1.0,NOT_AGAINST
JEFERSONFREPRES,0.0,0.0,3.0,NOT_AGAINST
Krls_Nyquist,0.0,0.0,1.0,NOT_AGAINST
roberto_macias_,0.0,0.0,1.0,NOT_AGAINST
song_title,0.0,0.0,6.0,NOT_AGAINST
BBfromPA,0.0,0.0,1.0,NOT_AGAINST
LouWood27875164,0.0,0.0,1.0,NOT_AGAINST
Patricia3690,0.0,0.0,1.0,NOT_AGAINST
IFhjh1066,0.0,0.0,1.0,NOT_AGAINST
Jaxxyman1,0.0,0.0,2.0,NOT_AGAINST
philshep47,1.0,0.0,2.0,NOT_AGAINST
Surf_Pirate_GB,1.0,0.0,2.0,NOT_AGAINST
EllisJBrice,1.0,0.0,0.0,AGAINST
miralkhel,0.0,0.0,1.0,NOT_AGAINST
cfcmonty,0.0,0.0,1.0,NOT_AGAINST
EADT24,0.0,0.0,1.0,NOT_AGAINST
EDP24,1.0,0.0,1.0,NOT_AGAINST
DarrenS37735126,0.0,0.0,1.0,NOT_AGAINST
Flamb1996,1.0,0.0,0.0,AGAINST
gmhales,3.0,0.0,3.0,NOT_AGAINST
SusanHankinson,1.0,0.0,1.0,NOT_AGAINST
CharlesWright57,0.0,0.0,3.0,NOT_AGAINST
TivoliWimborne,0.0,0.0,1.0,NOT_AGAINST
jeremynmiles,0.0,0.0,1.0,NOT_AGAINST
essex_crime,2.0,0.0,0.0,AGAINST
UWL_Library,1.0,0.0,0.0,AGAINST
Bwp4444,0.0,0.0,1.0,NOT_AGAINST
AIPTcomics,,,,NONE
murphymike,0.0,0.0,2.0,NOT_AGAINST
qualmsfreeDJ,1.0,0.0,0.0,AGAINST
jamiemannersRIP,1.0,0.0,0.0,AGAINST
Michael29547177,3.0,0.0,3.0,NOT_AGAINST
PotemkinGal,1.0,0.0,0.0,AGAINST
TerryStorey4,0.0,0.0,1.0,NOT_AGAINST
TX4Silver,0.0,0.0,3.0,NOT_AGAINST
wetsnare,0.0,0.0,1.0,NOT_AGAINST
InfoSnores,1.0,0.0,0.0,AGAINST
ROBERTSKILLEN,0.0,0.0,2.0,NOT_AGAINST
onionfuture,1.0,0.0,0.0,AGAINST
Adriana22974030,0.0,0.0,2.0,NOT_AGAINST
AIPTmovies,,,,NONE
YorkshireBy,0.0,0.0,2.0,NOT_AGAINST
SuslovsGhost,1.0,0.0,0.0,AGAINST
abjakes,0.0,0.0,2.0,NOT_AGAINST
rymer_joe,1.0,0.0,0.0,AGAINST
TheeSinD,1.0,0.0,0.0,AGAINST
mirandaioss,1.0,0.0,0.0,AGAINST
_MichaelOswell_,1.0,0.0,0.0,AGAINST
AIDANTURNER4,0.0,0.0,1.0,NOT_AGAINST
london_tag,3.0,0.0,11.0,NOT_AGAINST
ArthurDaley1262,2.0,0.0,6.0,NOT_AGAINST
Dorothy97638586,8.0,0.0,4.0,AGAINST
marisavanzee,0.0,0.0,1.0,NOT_AGAINST
Joe_C_London,0.0,0.0,3.0,NOT_AGAINST
HellWorldBook,0.0,0.0,2.0,NOT_AGAINST
centreforlondon,2.0,0.0,2.0,NOT_AGAINST
FishMrJer,0.0,0.0,2.0,NOT_AGAINST
mariell33449786,0.0,0.0,1.0,NOT_AGAINST
ChronLaw,0.0,0.0,2.0,NOT_AGAINST
thomaskay11,0.0,0.0,1.0,NOT_AGAINST
MistaJ86_,0.0,0.0,1.0,NOT_AGAINST
NuriaLlibertat2,0.0,0.0,1.0,NOT_AGAINST
anna_liverbird,0.0,0.0,1.0,NOT_AGAINST
goldlarche,0.0,0.0,1.0,NOT_AGAINST
Desiree97905743,0.0,0.0,1.0,NOT_AGAINST
urchinette,0.0,0.0,1.0,NOT_AGAINST
AssangeHome,0.0,0.0,2.0,NOT_AGAINST
irescuerabbits,0.0,0.0,1.0,NOT_AGAINST
jcjumble,2.0,0.0,0.0,AGAINST
HippsLouis,0.0,0.0,28.0,NOT_AGAINST
jester1470,1.0,0.0,0.0,AGAINST
H11Karyn,0.0,0.0,1.0,NOT_AGAINST
afentis,4.0,0.0,2.0,AGAINST
cefpro,0.0,0.0,2.0,NOT_AGAINST
ste_id,0.0,0.0,1.0,NOT_AGAINST
JodamiSeti,1.0,0.0,0.0,AGAINST
Simon_S70,3.0,0.0,10.0,NOT_AGAINST
KnivesSaves,10.0,0.0,3.0,AGAINST
jayomadeit,1.0,0.0,1.0,NOT_AGAINST
ColonelBlimp,1.0,0.0,0.0,AGAINST
BernieG95778509,0.0,0.0,1.0,NOT_AGAINST
Braceletbay,1.0,0.0,1.0,NOT_AGAINST
JFSebastian146,3.0,0.0,1.0,AGAINST
TheGammon3,2.0,0.0,3.0,NOT_AGAINST
DavidUdale,0.0,0.0,1.0,NOT_AGAINST
islingtonlloyd,0.0,0.0,2.0,NOT_AGAINST
UniSwindle,1.0,0.0,0.0,AGAINST
CEOJordean,0.0,0.0,1.0,NOT_AGAINST
BatchelorCl,0.0,0.0,1.0,NOT_AGAINST
Angela_Harkness,0.0,0.0,1.0,NOT_AGAINST
gadget_freak,0.0,1.0,0.0,FOR
RolandCPowell,0.0,0.0,3.0,NOT_AGAINST
DuelQuasar2,0.0,0.0,1.0,NOT_AGAINST
rasirgb,6.0,0.0,2.0,AGAINST
Oftheforest2,3.0,0.0,1.0,AGAINST
willlholcomb,0.0,0.0,1.0,NOT_AGAINST
pad6,0.0,0.0,1.0,NOT_AGAINST
Maybrick10,0.0,0.0,1.0,NOT_AGAINST
Jeremy_Newmark,0.0,0.0,1.0,NOT_AGAINST
themarketsniper,0.0,0.0,1.0,NOT_AGAINST
Bowman483,0.0,0.0,1.0,NOT_AGAINST
classicbiker3,0.0,0.0,1.0,NOT_AGAINST
28daysearlier,0.0,0.0,2.0,NOT_AGAINST
dazgooders7,0.0,0.0,1.0,NOT_AGAINST
SomethingVintag,1.0,0.0,1.0,NOT_AGAINST
borderman67,0.0,0.0,1.0,NOT_AGAINST
hanlemic,0.0,0.0,1.0,NOT_AGAINST
EPeusken,0.0,0.0,1.0,NOT_AGAINST
NetPakistan,1.0,0.0,0.0,AGAINST
JillyCL,0.0,0.0,1.0,NOT_AGAINST
MiaSertima,0.0,0.0,1.0,NOT_AGAINST
barrienunn21,3.0,0.0,1.0,AGAINST
JhSalford,0.0,0.0,1.0,NOT_AGAINST
PaddyGoo,0.0,0.0,1.0,NOT_AGAINST
zannahmac,3.0,0.0,1.0,AGAINST
AndrewZ73609555,1.0,0.0,0.0,AGAINST
richarddflowers,0.0,0.0,2.0,NOT_AGAINST
Tappers1231,0.0,0.0,2.0,NOT_AGAINST
tig_james,0.0,0.0,1.0,NOT_AGAINST
Consumer4You,3.0,0.0,1.0,AGAINST
EdZachary5,0.0,0.0,1.0,NOT_AGAINST
Erstwhilian,1.0,0.0,0.0,AGAINST
malcpowers,0.0,0.0,1.0,NOT_AGAINST
Mr_ReadingTown,0.0,1.0,4.0,NOT_AGAINST
john_kilmister,0.0,0.0,3.0,NOT_AGAINST
barbzinsa,0.0,1.0,0.0,FOR
Mummasuzz,0.0,0.0,1.0,NOT_AGAINST
mt_tsas,0.0,0.0,3.0,NOT_AGAINST
CristianNord,10.0,0.0,1.0,AGAINST
Turkish_hackney,3.0,0.0,3.0,NOT_AGAINST
weemattg,0.0,0.0,1.0,NOT_AGAINST
dev_discourse,1.0,0.0,0.0,AGAINST
GrandetPetite,0.0,0.0,1.0,NOT_AGAINST
vubblePOP,0.0,0.0,1.0,NOT_AGAINST
MarkGroves82,2.0,0.0,3.0,NOT_AGAINST
stella_coppard,1.0,0.0,1.0,NOT_AGAINST
raj65025523,1.0,0.0,0.0,AGAINST
unfeltsorrow,0.0,0.0,2.0,NOT_AGAINST
MGRogue2021,3.0,0.0,1.0,AGAINST
PenfoldHawley,,,,NONE
katarina1993,6.0,0.0,1.0,AGAINST
Keluar_Gua,0.0,0.0,1.0,NOT_AGAINST
indori_munda,1.0,0.0,0.0,AGAINST
BeaumontBee,0.0,0.0,1.0,NOT_AGAINST
JORGEL_ION,1.0,0.0,0.0,AGAINST
Hisdude89678093,1.0,0.0,0.0,AGAINST
AVigneswaren,1.0,0.0,0.0,AGAINST
CllrGuzel,0.0,0.0,1.0,NOT_AGAINST
HendonLabour,0.0,0.0,1.0,NOT_AGAINST
BXcoalition,0.0,0.0,3.0,NOT_AGAINST
ADPAC6,1.0,0.0,0.0,AGAINST
mikepayne2174,1.0,0.0,2.0,NOT_AGAINST
daimogssoapbox,1.0,0.0,0.0,AGAINST
Yorktown221,1.0,0.0,0.0,AGAINST
XouthHampstead,0.0,0.0,1.0,NOT_AGAINST
BarryJohnRawlin,0.0,0.0,1.0,NOT_AGAINST
ItsTheBrandi,1.0,0.0,0.0,AGAINST
calvincasino,0.0,0.0,2.0,NOT_AGAINST
london_lavender,0.0,0.0,2.0,NOT_AGAINST
hazelglasgow,0.0,0.0,2.0,NOT_AGAINST
Greekboy8,0.0,0.0,1.0,NOT_AGAINST
firstforensic3,0.0,0.0,1.0,NOT_AGAINST
Twatteratium,0.0,0.0,1.0,NOT_AGAINST
Charlot42998259,1.0,0.0,1.0,NOT_AGAINST
mailplus,12.0,0.0,4.0,AGAINST
christi94574708,1.0,0.0,2.0,NOT_AGAINST
Thursley,0.0,0.0,1.0,NOT_AGAINST
JamesDe03948640,2.0,0.0,1.0,AGAINST
nick_pope,0.0,1.0,0.0,FOR
dcb72,0.0,0.0,1.0,NOT_AGAINST
mollskb_,1.0,0.0,0.0,AGAINST
