lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01002560,Hounslow 023D,12,1745,Hounslow,22.0,6.876790830945558,12.607449856733524,-0.4545454545454546,0.4545454545454546,lower_crime,lower_change
E01002561,Hounslow 023E,23,1421,Hounslow,19.0,16.185784658691063,13.370865587614356,0.21052631578947373,0.21052631578947373,lower_crime,lower_change
E01002562,Hounslow 003A,20,1409,Hounslow,17.0,14.194464158977999,12.065294535131299,0.1764705882352941,0.1764705882352941,lower_crime,lower_change
E01002563,Hounslow 006A,18,1606,Hounslow,13.0,11.207970112079702,8.094645080946451,0.3846153846153846,0.3846153846153846,lower_crime,lower_change
E01002564,Hounslow 003B,26,1786,Hounslow,29.0,14.557670772676373,16.237402015677493,-0.10344827586206896,0.10344827586206896,lower_crime,lower_change
E01002565,Hounslow 006B,29,2999,Hounslow,33.0,9.669889963321108,11.003667889296432,-0.12121212121212115,0.12121212121212115,lower_crime,lower_change
E01002566,Hounslow 003C,54,3109,Hounslow,36.0,17.368928916050177,11.579285944033451,0.5,0.5,lower_crime,top_250
E01002567,Hounslow 006C,15,1727,Hounslow,12.0,8.685581933989578,6.948465547191661,0.25000000000000017,0.25000000000000017,lower_crime,lower_change
E01002568,Hounslow 003D,52,3431,Hounslow,41.0,15.1559312153891,11.949868842902944,0.26829268292682923,0.26829268292682923,lower_crime,lower_change
E01002569,Hounslow 001A,15,2014,Hounslow,3.0,7.447864945382324,1.4895729890764648,3.9999999999999996,3.9999999999999996,lower_crime,top_50
E01002570,Hounslow 001B,17,1657,Hounslow,20.0,10.259505129752565,12.070006035003017,-0.14999999999999994,0.14999999999999994,lower_crime,lower_change
E01002571,Hounslow 007A,3,1325,Hounslow,4.0,2.2641509433962264,3.018867924528302,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01002572,Hounslow 007B,23,1573,Hounslow,12.0,14.621741894469167,7.628734901462174,0.9166666666666667,0.9166666666666667,lower_crime,top_50
E01002573,Hounslow 001C,21,1538,Hounslow,16.0,13.65409622886866,10.403120936280883,0.31250000000000006,0.31250000000000006,lower_crime,lower_change
E01002574,Hounslow 001D,18,1548,Hounslow,8.0,11.627906976744185,5.167958656330749,1.2499999999999998,1.2499999999999998,lower_crime,top_50
E01002575,Hounslow 001E,10,1727,Hounslow,12.0,5.790387955993052,6.948465547191661,-0.16666666666666657,0.16666666666666657,lower_crime,lower_change
E01002576,Hounslow 008A,10,1658,Hounslow,9.0,6.031363088057901,5.428226779252111,0.11111111111111108,0.11111111111111108,lower_crime,lower_change
E01002577,Hounslow 007C,15,1557,Hounslow,9.0,9.633911368015415,5.780346820809249,0.6666666666666667,0.6666666666666667,lower_crime,top_250
E01002578,Hounslow 007D,28,1427,Hounslow,17.0,19.62158374211633,11.913104414856342,0.6470588235294118,0.6470588235294118,lower_crime,top_250
E01002579,Hounslow 008B,8,1728,Hounslow,7.0,4.62962962962963,4.050925925925926,0.142857142857143,0.142857142857143,lower_crime,lower_change
E01002580,Hounslow 008C,12,1460,Hounslow,11.0,8.219178082191782,7.534246575342466,0.09090909090909104,0.09090909090909104,lower_crime,lower_change
E01002581,Hounslow 008D,11,1879,Hounslow,2.0,5.854177754124534,1.06439595529537,4.5,4.5,lower_crime,top_50
E01002582,Hounslow 008E,18,1671,Hounslow,6.0,10.771992818671455,3.5906642728904847,2.0000000000000004,2.0000000000000004,lower_crime,top_50
E01002583,Hounslow 013A,16,1703,Hounslow,25.0,9.395184967704052,14.67997651203758,-0.35999999999999993,0.35999999999999993,lower_crime,lower_change
E01002584,Hounslow 013B,30,2073,Hounslow,17.0,14.47178002894356,8.200675349734684,0.764705882352941,0.764705882352941,lower_crime,top_250
E01002585,Hounslow 013C,13,1814,Hounslow,17.0,7.166482910694597,9.371554575523705,-0.23529411764705888,0.23529411764705888,lower_crime,lower_change
E01002586,Hounslow 013D,13,1878,Hounslow,13.0,6.922257720979766,6.922257720979766,0.0,0.0,lower_crime,lower_change
E01002587,Hounslow 016A,26,2167,Hounslow,17.0,11.998154130133825,7.844946931241347,0.5294117647058824,0.5294117647058824,lower_crime,top_250
E01002588,Hounslow 016B,27,1866,Hounslow,16.0,14.469453376205788,8.57449088960343,0.6875,0.6875,lower_crime,top_250
E01002589,Hounslow 013E,22,2367,Hounslow,30.0,9.294465568229827,12.67427122940431,-0.2666666666666667,0.2666666666666667,lower_crime,lower_change
E01002590,Hounslow 022C,21,2045,Hounslow,25.0,10.268948655256724,12.224938875305623,-0.16,0.16,lower_crime,lower_change
E01002591,Hounslow 024A,9,1786,Hounslow,7.0,5.039193729003359,3.9193729003359463,0.2857142857142856,0.2857142857142856,lower_crime,lower_change
E01002592,Hounslow 022D,28,2171,Hounslow,22.0,12.897282358360203,10.133578995854444,0.2727272727272728,0.2727272727272728,lower_crime,lower_change
E01002593,Hounslow 024B,31,2179,Hounslow,46.0,14.226709499770537,21.110601193207895,-0.32608695652173914,0.32608695652173914,lower_crime,lower_change
E01002594,Hounslow 024C,20,2070,Hounslow,13.0,9.66183574879227,6.280193236714976,0.5384615384615384,0.5384615384615384,lower_crime,top_250
E01002595,Hounslow 022E,21,2047,Hounslow,23.0,10.258915486077186,11.235955056179776,-0.08695652173913054,0.08695652173913054,lower_crime,lower_change
E01002596,Hounslow 027A,87,1867,Hounslow,17.0,46.59882163899304,9.105516871987145,4.11764705882353,4.11764705882353,lower_crime,top_50
E01002598,Hounslow 025B,24,2123,Hounslow,25.0,11.304757418747055,11.775788977861517,-0.04000000000000006,0.04000000000000006,lower_crime,lower_change
E01002599,Hounslow 025C,7,1596,Hounslow,19.0,4.385964912280702,11.904761904761905,-0.631578947368421,0.631578947368421,lower_crime,lower_change
E01002600,Hounslow 025D,9,1518,Hounslow,10.0,5.928853754940712,6.587615283267457,-0.09999999999999992,0.09999999999999992,lower_crime,lower_change
E01002601,Hounslow 027B,38,2106,Hounslow,47.0,18.04368471035138,22.31718898385565,-0.1914893617021276,0.1914893617021276,lower_crime,lower_change
E01002602,Hounslow 027C,6,1434,Hounslow,6.0,4.184100418410042,4.184100418410042,0.0,0.0,lower_crime,lower_change
E01002603,Hounslow 025E,15,1928,Hounslow,9.0,7.780082987551867,4.668049792531121,0.6666666666666665,0.6666666666666665,lower_crime,top_250
E01002604,Hounslow 026A,16,1610,Hounslow,13.0,9.937888198757763,8.074534161490684,0.2307692307692306,0.2307692307692306,lower_crime,lower_change
E01002605,Hounslow 026B,21,2060,Hounslow,17.0,10.194174757281553,8.25242718446602,0.2352941176470587,0.2352941176470587,lower_crime,lower_change
E01002606,Hounslow 026C,15,1713,Hounslow,13.0,8.756567425569177,7.589025102159954,0.15384615384615377,0.15384615384615377,lower_crime,lower_change
E01002607,Hounslow 026D,29,2097,Hounslow,23.0,13.829279923700524,10.968049594659037,0.2608695652173912,0.2608695652173912,lower_crime,lower_change
E01002608,Hounslow 028A,28,1923,Hounslow,23.0,14.560582423296932,11.960478419136766,0.217391304347826,0.217391304347826,lower_crime,lower_change
E01002609,Hounslow 028B,10,1844,Hounslow,6.0,5.422993492407809,3.2537960954446854,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01002610,Hounslow 028C,3,1739,Hounslow,16.0,1.7251293847038527,9.200690051753881,-0.8125,0.8125,lower_crime,lower_change
E01002611,Hounslow 024D,26,1798,Hounslow,22.0,14.46051167964405,12.235817575083425,0.18181818181818196,0.18181818181818196,lower_crime,lower_change
E01002612,Hounslow 024E,44,1869,Hounslow,38.0,23.542001070090958,20.331728196896737,0.15789473684210523,0.15789473684210523,lower_crime,lower_change
E01002613,Hounslow 024F,12,1784,Hounslow,18.0,6.726457399103139,10.089686098654708,-0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01002614,Hounslow 027D,14,2046,Hounslow,16.0,6.842619745845552,7.820136852394917,-0.125,0.125,lower_crime,lower_change
E01002615,Hounslow 026E,39,1623,Hounslow,28.0,24.029574861367838,17.25200246457178,0.39285714285714285,0.39285714285714285,lower_crime,lower_change
E01002616,Hounslow 027E,8,1589,Hounslow,9.0,5.0346129641283826,5.663939584644431,-0.11111111111111116,0.11111111111111116,lower_crime,lower_change
E01002617,Hounslow 028D,7,1603,Hounslow,5.0,4.366812227074236,3.119151590767311,0.40000000000000024,0.40000000000000024,lower_crime,lower_change
E01002618,Hounslow 011A,15,1697,Hounslow,6.0,8.839127872716558,3.5356511490866236,1.4999999999999998,1.4999999999999998,lower_crime,top_50
E01002619,Hounslow 010A,18,1858,Hounslow,17.0,9.68783638320775,9.14962325080732,0.05882352941176474,0.05882352941176474,lower_crime,lower_change
E01002620,Hounslow 004A,39,2468,Hounslow,37.0,15.80226904376013,14.991896272285251,0.05405405405405413,0.05405405405405413,lower_crime,lower_change
E01002621,Hounslow 011B,12,1773,Hounslow,22.0,6.768189509306261,12.408347433728144,-0.45454545454545453,0.45454545454545453,lower_crime,lower_change
E01002622,Hounslow 010B,15,1793,Hounslow,8.0,8.365867261572783,4.461795872838818,0.8749999999999999,0.8749999999999999,lower_crime,top_50
E01002623,Hounslow 011C,12,1725,Hounslow,13.0,6.956521739130435,7.536231884057971,-0.07692307692307691,0.07692307692307691,lower_crime,lower_change
E01002624,Hounslow 017A,21,1687,Hounslow,21.0,12.448132780082988,12.448132780082988,0.0,0.0,lower_crime,lower_change
E01002625,Hounslow 004B,4,1670,Hounslow,5.0,2.395209580838323,2.9940119760479043,-0.2000000000000001,0.2000000000000001,lower_crime,lower_change
E01002626,Hounslow 004C,15,1566,Hounslow,19.0,9.578544061302683,12.132822477650064,-0.21052631578947364,0.21052631578947364,lower_crime,lower_change
E01002627,Hounslow 004D,12,1763,Hounslow,14.0,6.806579693703914,7.941009642654566,-0.14285714285714285,0.14285714285714285,lower_crime,lower_change
E01002628,Hounslow 011D,29,1978,Hounslow,23.0,14.661274014155714,11.627906976744185,0.26086956521739146,0.26086956521739146,lower_crime,lower_change
E01002629,Hounslow 011E,23,2190,Hounslow,31.0,10.502283105022832,14.155251141552512,-0.25806451612903225,0.25806451612903225,lower_crime,lower_change
E01002630,Hounslow 012A,27,1920,Hounslow,12.0,14.0625,6.25,1.25,1.25,lower_crime,top_50
E01002631,Hounslow 004E,9,1521,Hounslow,10.0,5.9171597633136095,6.574621959237344,-0.10000000000000005,0.10000000000000005,lower_crime,lower_change
E01002632,Hounslow 010C,23,1771,Hounslow,13.0,12.987012987012987,7.340485601355167,0.7692307692307692,0.7692307692307692,lower_crime,top_250
E01002633,Hounslow 005A,26,1902,Hounslow,33.0,13.669821240799159,17.350157728706623,-0.21212121212121204,0.21212121212121204,lower_crime,lower_change
E01002634,Hounslow 005B,29,1757,Hounslow,19.0,16.505406943653956,10.813887307911212,0.5263157894736842,0.5263157894736842,lower_crime,top_250
E01002635,Hounslow 010D,17,1785,Hounslow,13.0,9.523809523809524,7.282913165266106,0.3076923076923077,0.3076923076923077,lower_crime,lower_change
E01002636,Hounslow 010E,14,2042,Hounslow,14.0,6.8560235063663075,6.8560235063663075,0.0,0.0,lower_crime,lower_change
E01002637,Hounslow 005C,38,1700,Hounslow,25.0,22.352941176470587,14.705882352941176,0.52,0.52,lower_crime,top_250
E01002638,Hounslow 005D,15,2022,Hounslow,17.0,7.4183976261127595,8.40751730959446,-0.1176470588235294,0.1176470588235294,lower_crime,lower_change
E01002639,Hounslow 012B,13,1780,Hounslow,9.0,7.303370786516854,5.056179775280899,0.44444444444444425,0.44444444444444425,lower_crime,lower_change
E01002640,Hounslow 012C,30,1945,Hounslow,32.0,15.424164524421593,16.452442159383033,-0.06249999999999997,0.06249999999999997,lower_crime,lower_change
E01002641,Hounslow 018A,52,2368,Hounslow,52.0,21.95945945945946,21.95945945945946,0.0,0.0,lower_crime,lower_change
E01002642,Hounslow 015A,111,3045,Hounslow,99.0,36.45320197044335,32.51231527093596,0.12121212121212141,0.12121212121212141,top_250,lower_change
E01002643,Hounslow 015B,29,2647,Hounslow,18.0,10.95579901775595,6.800151114469211,0.611111111111111,0.611111111111111,lower_crime,top_250
E01002645,Hounslow 015C,47,2342,Hounslow,28.0,20.068317677198976,11.955593509820666,0.6785714285714287,0.6785714285714287,lower_crime,top_250
E01002646,Hounslow 017B,27,2334,Hounslow,38.0,11.568123393316196,16.281062553556126,-0.28947368421052627,0.28947368421052627,lower_crime,lower_change
E01002647,Hounslow 021A,16,2241,Hounslow,21.0,7.1396697902722,9.370816599732262,-0.238095238095238,0.238095238095238,lower_crime,lower_change
E01002648,Hounslow 018C,70,2996,Hounslow,55.0,23.364485981308412,18.35781041388518,0.2727272727272729,0.2727272727272729,lower_crime,lower_change
E01002649,Hounslow 018D,53,2059,Hounslow,30.0,25.740650801359884,14.570179698882953,0.7666666666666667,0.7666666666666667,lower_crime,top_250
E01002650,Hounslow 021B,27,2446,Hounslow,28.0,11.038430089942764,11.447260834014719,-0.03571428571428572,0.03571428571428572,lower_crime,lower_change
E01002651,Hounslow 021C,24,1764,Hounslow,21.0,13.605442176870747,11.904761904761905,0.14285714285714274,0.14285714285714274,lower_crime,lower_change
E01002652,Hounslow 021D,15,1745,Hounslow,20.0,8.595988538681949,11.461318051575931,-0.24999999999999997,0.24999999999999997,lower_crime,lower_change
E01002653,Hounslow 019A,9,1762,Hounslow,6.0,5.107832009080591,3.4052213393870603,0.5000000000000001,0.5000000000000001,lower_crime,top_250
E01002654,Hounslow 019B,6,1815,Hounslow,7.0,3.3057851239669422,3.8567493112947657,-0.14285714285714282,0.14285714285714282,lower_crime,lower_change
E01002655,Hounslow 019C,13,1845,Hounslow,13.0,7.046070460704607,7.046070460704607,0.0,0.0,lower_crime,lower_change
E01002656,Hounslow 019D,4,1227,Hounslow,6.0,3.2599837000814995,4.88997555012225,-0.33333333333333337,0.33333333333333337,lower_crime,lower_change
E01002657,Hounslow 018E,18,1830,Hounslow,15.0,9.836065573770492,8.19672131147541,0.20000000000000012,0.20000000000000012,lower_crime,lower_change
E01002658,Hounslow 015D,1,1317,Hounslow,8.0,0.7593014426727411,6.074411541381929,-0.875,0.875,lower_crime,lower_change
E01002659,Hounslow 019E,8,1496,Hounslow,8.0,5.347593582887701,5.347593582887701,0.0,0.0,lower_crime,lower_change
E01002660,Hounslow 016C,28,1980,Hounslow,13.0,14.141414141414142,6.565656565656566,1.153846153846154,1.153846153846154,lower_crime,top_50
E01002661,Hounslow 016D,39,1969,Hounslow,44.0,19.807008633824275,22.3463687150838,-0.11363636363636369,0.11363636363636369,lower_crime,lower_change
E01002662,Hounslow 017C,24,2635,Hounslow,45.0,9.108159392789373,17.077798861480076,-0.46666666666666673,0.46666666666666673,lower_crime,lower_change
E01002663,Hounslow 017D,14,2316,Hounslow,13.0,6.0449050086355784,5.613126079447323,0.07692307692307694,0.07692307692307694,lower_crime,lower_change
E01002664,Hounslow 017E,35,2880,Hounslow,48.0,12.152777777777779,16.666666666666668,-0.2708333333333333,0.2708333333333333,lower_crime,lower_change
E01002665,Hounslow 016E,24,1753,Hounslow,7.0,13.690815744438106,3.993154592127781,2.4285714285714284,2.4285714285714284,lower_crime,top_50
E01002666,Hounslow 021E,10,1529,Hounslow,7.0,6.540222367560497,4.578155657292348,0.4285714285714284,0.4285714285714284,lower_crime,lower_change
E01002667,Hounslow 020A,19,1862,Hounslow,30.0,10.204081632653061,16.111707841031148,-0.36666666666666664,0.36666666666666664,lower_crime,lower_change
E01002668,Hounslow 014A,16,2000,Hounslow,20.0,8.0,10.0,-0.2,0.2,lower_crime,lower_change
E01002669,Hounslow 014B,20,1711,Hounslow,12.0,11.689070718877849,7.01344243132671,0.6666666666666665,0.6666666666666665,lower_crime,top_250
E01002670,Hounslow 020B,11,2006,Hounslow,9.0,5.483549351944167,4.48654037886341,0.22222222222222215,0.22222222222222215,lower_crime,lower_change
E01002671,Hounslow 020C,14,1616,Hounslow,11.0,8.663366336633663,6.806930693069307,0.27272727272727265,0.27272727272727265,lower_crime,lower_change
E01002672,Hounslow 020D,21,1634,Hounslow,18.0,12.851897184822521,11.015911872705018,0.1666666666666666,0.1666666666666666,lower_crime,lower_change
E01002673,Hounslow 020E,26,1628,Hounslow,15.0,15.97051597051597,9.213759213759214,0.7333333333333332,0.7333333333333332,lower_crime,top_250
E01002674,Hounslow 012D,11,1911,Hounslow,13.0,5.7561486132914705,6.802721088435374,-0.15384615384615377,0.15384615384615377,lower_crime,lower_change
E01002675,Hounslow 009A,12,2521,Hounslow,27.0,4.760015866719556,10.710035700119,-0.5555555555555556,0.5555555555555556,lower_crime,lower_change
E01002676,Hounslow 012E,11,1590,Hounslow,17.0,6.918238993710692,10.69182389937107,-0.35294117647058826,0.35294117647058826,lower_crime,lower_change
E01002677,Hounslow 015E,22,1895,Hounslow,25.0,11.609498680738787,13.192612137203167,-0.12000000000000001,0.12000000000000001,lower_crime,lower_change
E01002678,Hounslow 009B,20,1819,Hounslow,26.0,10.995052226498077,14.293567894447499,-0.23076923076923073,0.23076923076923073,lower_crime,lower_change
E01002679,Hounslow 009C,14,1696,Hounslow,10.0,8.254716981132075,5.89622641509434,0.39999999999999997,0.39999999999999997,lower_crime,lower_change
E01002680,Hounslow 009D,26,1914,Hounslow,31.0,13.584117032392895,16.19644723092999,-0.1612903225806452,0.1612903225806452,lower_crime,lower_change
E01002681,Hounslow 014C,64,1993,Hounslow,59.0,32.112393376818865,29.60361264425489,0.0847457627118644,0.0847457627118644,top_250,lower_change
E01002682,Hounslow 014D,16,2452,Hounslow,20.0,6.525285481239805,8.156606851549755,-0.19999999999999993,0.19999999999999993,lower_crime,lower_change
E01002683,Hounslow 014E,20,2842,Hounslow,20.0,7.037297677691766,7.037297677691766,0.0,0.0,lower_crime,lower_change
E01002684,Hounslow 006D,32,2707,Hounslow,33.0,11.821204285186553,12.190616919098634,-0.030303030303030373,0.030303030303030373,lower_crime,lower_change
E01002686,Hounslow 006E,25,1592,Hounslow,13.0,15.703517587939698,8.165829145728644,0.9230769230769229,0.9230769230769229,lower_crime,top_50
E01002687,Hounslow 029A,6,1689,Hounslow,6.0,3.552397868561279,3.552397868561279,0.0,0.0,lower_crime,lower_change
E01002689,Hounslow 007E,6,1622,Hounslow,13.0,3.6991368680641186,8.014796547472256,-0.5384615384615384,0.5384615384615384,lower_crime,lower_change
E01002690,Hounslow 007F,14,1460,Hounslow,7.0,9.58904109589041,4.794520547945205,1.0,1.0,lower_crime,top_50
E01002691,Hounslow 029B,19,1625,Hounslow,8.0,11.692307692307692,4.923076923076923,1.3749999999999998,1.3749999999999998,lower_crime,top_50
E01002692,Hounslow 029C,21,2068,Hounslow,16.0,10.154738878143133,7.7369439071566735,0.31249999999999994,0.31249999999999994,lower_crime,lower_change
E01002693,Hounslow 029D,37,1824,Hounslow,38.0,20.285087719298247,20.833333333333332,-0.02631578947368411,0.02631578947368411,lower_crime,lower_change
E01002694,Islington 019A,13,1620,Islington,20.0,8.024691358024691,12.345679012345679,-0.35,0.35,lower_crime,lower_change
E01002695,Islington 021A,65,1821,Islington,42.0,35.694673256452496,23.064250411861615,0.5476190476190476,0.5476190476190476,lower_crime,top_250
E01002696,Islington 020A,101,2174,Islington,53.0,46.45814167433303,24.37902483900644,0.9056603773584906,0.9056603773584906,lower_crime,top_50
E01002697,Islington 019B,20,2366,Islington,22.0,8.4530853761623,9.29839391377853,-0.09090909090909091,0.09090909090909091,lower_crime,lower_change
E01002698,Islington 017A,17,2481,Islington,12.0,6.852075775896815,4.836759371221282,0.4166666666666665,0.4166666666666665,lower_crime,lower_change
E01002699,Islington 017B,16,1738,Islington,7.0,9.205983889528193,4.027617951668584,1.2857142857142858,1.2857142857142858,lower_crime,top_50
E01002700,Islington 017C,24,1636,Islington,12.0,14.669926650366747,7.334963325183374,1.0,1.0,lower_crime,top_50
E01002701,Islington 023A,34,1833,Islington,36.0,18.548827059465356,19.639934533551553,-0.05555555555555554,0.05555555555555554,lower_crime,lower_change
E01002702,Islington 023B,26,2536,Islington,39.0,10.25236593059937,15.378548895899053,-0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01002703,Islington 023C,16,2718,Islington,30.0,5.886681383370125,11.037527593818984,-0.4666666666666666,0.4666666666666666,lower_crime,lower_change
E01002704,Islington 023D,200,2556,Islington,201.0,78.24726134585289,78.63849765258216,-0.004975124378109507,0.004975124378109507,top_50,lower_change
E01002706,Islington 023E,35,2516,Islington,36.0,13.910969793322735,14.308426073131956,-0.027777777777777787,0.027777777777777787,lower_crime,lower_change
E01002707,Islington 022B,31,2435,Islington,35.0,12.731006160164272,14.373716632443532,-0.11428571428571424,0.11428571428571424,lower_crime,lower_change
E01002708,Islington 015A,52,2542,Islington,49.0,20.45633359559402,19.27616050354052,0.06122448979591834,0.06122448979591834,lower_crime,lower_change
E01002709,Islington 019C,9,1760,Islington,19.0,5.113636363636363,10.795454545454545,-0.5263157894736842,0.5263157894736842,lower_crime,lower_change
E01002710,Islington 019D,29,1656,Islington,34.0,17.51207729468599,20.531400966183575,-0.14705882352941177,0.14705882352941177,lower_crime,lower_change
E01002711,Islington 021B,103,2642,Islington,79.0,38.98561695685087,29.901589704769115,0.3037974683544303,0.3037974683544303,top_250,lower_change
E01002712,Islington 015B,81,2243,Islington,88.0,36.11234953187695,39.23316986179224,-0.07954545454545449,0.07954545454545449,top_250,lower_change
E01002713,Islington 015C,23,1793,Islington,19.0,12.827663134411601,10.596765197992191,0.21052631578947384,0.21052631578947384,lower_crime,lower_change
E01002714,Islington 017D,24,1937,Islington,19.0,12.3902942694889,9.808982963345379,0.2631578947368421,0.2631578947368421,lower_crime,lower_change
E01002715,Islington 019E,23,1817,Islington,17.0,12.658227848101266,9.356081452944414,0.3529411764705882,0.3529411764705882,lower_crime,lower_change
E01002716,Islington 014A,26,2534,Islington,39.0,10.260457774269929,15.390686661404894,-0.33333333333333337,0.33333333333333337,lower_crime,lower_change
E01002717,Islington 016A,16,1356,Islington,4.0,11.799410029498524,2.949852507374631,3.0,3.0,lower_crime,top_50
E01002718,Islington 014B,9,1855,Islington,10.0,4.8517520215633425,5.390835579514825,-0.09999999999999994,0.09999999999999994,lower_crime,lower_change
E01002719,Islington 016B,18,1689,Islington,12.0,10.657193605683837,7.104795737122558,0.5,0.5,lower_crime,top_250
E01002720,Islington 016C,38,2341,Islington,24.0,16.232379325074753,10.252029047415634,0.5833333333333331,0.5833333333333331,lower_crime,top_250
E01002721,Islington 014C,14,1814,Islington,17.0,7.717750826901875,9.371554575523705,-0.1764705882352941,0.1764705882352941,lower_crime,lower_change
E01002722,Islington 018A,13,1475,Islington,12.0,8.813559322033898,8.135593220338983,0.08333333333333333,0.08333333333333333,lower_crime,lower_change
E01002723,Islington 022C,24,1939,Islington,29.0,12.377514182568333,14.956162970603403,-0.1724137931034483,0.1724137931034483,lower_crime,lower_change
E01002724,Islington 022D,82,2660,Islington,87.0,30.827067669172934,32.70676691729323,-0.05747126436781596,0.05747126436781596,top_250,lower_change
E01002725,Islington 022E,16,1765,Islington,21.0,9.06515580736544,11.898016997167138,-0.23809523809523805,0.23809523809523805,lower_crime,lower_change
E01002726,Islington 022F,36,1709,Islington,56.0,21.06495026331188,32.76770040959625,-0.35714285714285704,0.35714285714285704,top_250,lower_change
E01002727,Islington 021C,23,1689,Islington,24.0,13.617525162818236,14.209591474245116,-0.041666666666666664,0.041666666666666664,lower_crime,lower_change
E01002728,Islington 021D,20,1896,Islington,24.0,10.548523206751055,12.658227848101266,-0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01002729,Islington 021E,24,1728,Islington,15.0,13.88888888888889,8.680555555555555,0.6000000000000001,0.6000000000000001,lower_crime,top_250
E01002730,Islington 007A,39,2254,Islington,57.0,17.30257320319432,25.288376220053237,-0.3157894736842105,0.3157894736842105,lower_crime,lower_change
E01002731,Islington 007B,110,3608,Islington,143.0,30.48780487804878,39.63414634146341,-0.23076923076923073,0.23076923076923073,top_250,lower_change
E01002732,Islington 005A,29,1953,Islington,64.0,14.8489503328213,32.77009728622632,-0.546875,0.546875,top_250,lower_change
E01002733,Islington 007C,9,1655,Islington,55.0,5.438066465256798,33.23262839879154,-0.8363636363636364,0.8363636363636364,top_250,lower_change
E01002734,Islington 005B,127,2676,Islington,117.0,47.45889387144992,43.7219730941704,0.08547008547008549,0.08547008547008549,top_250,lower_change
E01002735,Islington 003A,39,2408,Islington,58.0,16.196013289036546,24.08637873754153,-0.3275862068965517,0.3275862068965517,lower_crime,lower_change
E01002736,Islington 005C,22,1647,Islington,33.0,13.357619914996965,20.036429872495447,-0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01002737,Islington 005D,15,2007,Islington,27.0,7.473841554559043,13.452914798206278,-0.4444444444444444,0.4444444444444444,lower_crime,lower_change
E01002738,Islington 009A,39,2176,Islington,10.0,17.922794117647058,4.595588235294118,2.9,2.9,lower_crime,top_50
E01002739,Islington 013A,27,2057,Islington,24.0,13.125911521633446,11.66747690811862,0.12499999999999996,0.12499999999999996,lower_crime,lower_change
E01002740,Islington 013B,70,2533,Islington,25.0,27.63521515988946,9.869719699960521,1.7999999999999996,1.7999999999999996,lower_crime,top_50
E01002741,Islington 009B,14,1702,Islington,24.0,8.225616921269095,14.101057579318448,-0.41666666666666663,0.41666666666666663,lower_crime,lower_change
E01002742,Islington 006A,17,1732,Islington,14.0,9.815242494226329,8.083140877598153,0.21428571428571436,0.21428571428571436,lower_crime,lower_change
E01002743,Islington 009C,12,1871,Islington,9.0,6.413682522715126,4.810261892036344,0.3333333333333335,0.3333333333333335,lower_crime,lower_change
E01002744,Islington 009D,21,1575,Islington,16.0,13.333333333333334,10.158730158730158,0.3125000000000001,0.3125000000000001,lower_crime,lower_change
E01002745,Islington 013C,27,1566,Islington,25.0,17.24137931034483,15.964240102171138,0.08000000000000004,0.08000000000000004,lower_crime,lower_change
E01002747,Islington 006B,36,1917,Islington,21.0,18.779342723004696,10.954616588419405,0.7142857142857144,0.7142857142857144,lower_crime,top_250
E01002748,Islington 006C,51,1644,Islington,33.0,31.021897810218977,20.072992700729927,0.5454545454545454,0.5454545454545454,lower_crime,top_250
E01002749,Islington 006D,14,1673,Islington,16.0,8.368200836820083,9.563658099222954,-0.1250000000000001,0.1250000000000001,lower_crime,lower_change
E01002751,Islington 005E,26,2096,Islington,22.0,12.404580152671755,10.49618320610687,0.18181818181818177,0.18181818181818177,lower_crime,lower_change
E01002752,Islington 009E,19,1597,Islington,11.0,11.897307451471509,6.88791484032561,0.7272727272727273,0.7272727272727273,lower_crime,top_250
E01002753,Islington 002A,13,1508,Islington,23.0,8.620689655172415,15.251989389920425,-0.43478260869565216,0.43478260869565216,lower_crime,lower_change
E01002754,Islington 002B,10,1594,Islington,23.0,6.273525721455458,14.429109159347552,-0.5652173913043478,0.5652173913043478,lower_crime,lower_change
E01002755,Islington 001A,11,1416,Islington,19.0,7.768361581920904,13.418079096045197,-0.42105263157894735,0.42105263157894735,lower_crime,lower_change
E01002756,Islington 001B,6,1354,Islington,13.0,4.431314623338257,9.601181683899556,-0.5384615384615384,0.5384615384615384,lower_crime,lower_change
E01002757,Islington 002C,15,1476,Islington,10.0,10.16260162601626,6.775067750677507,0.49999999999999994,0.49999999999999994,lower_crime,top_250
E01002758,Islington 001C,35,1808,Islington,48.0,19.358407079646017,26.548672566371682,-0.27083333333333337,0.27083333333333337,lower_crime,lower_change
E01002759,Islington 002D,13,1578,Islington,16.0,8.238276299112801,10.139416983523448,-0.18750000000000006,0.18750000000000006,lower_crime,lower_change
E01002760,Islington 002E,23,1836,Islington,27.0,12.527233115468409,14.705882352941176,-0.14814814814814814,0.14814814814814814,lower_crime,lower_change
E01002762,Islington 011C,13,2209,Islington,26.0,5.885015844273427,11.770031688546855,-0.5,0.5,lower_crime,lower_change
